,,,,常　勤:　　　 1,,,移転,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令7. 5. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 1,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,,,,,,,,,,,,,,,,,
62,"01,1363,7",槙坪病院,〒732－0052広島市東区光町１丁目１４－２,082-263-5788,槙坪　毅,槙坪　良時,平15. 8. 1,療養　　     95,病院,,,,,,,,,,,,,,
,,,,常　勤:　　　 3,,,交代,内　循環器内科　神内　放　リハ,現存,,,,,,,,,,,,,,
,,,,(医　　　　 3),,,令3. 8. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　11,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　11),,,,,,,,,,,,,,,,,,,
63,"01,1369,4",医療法人　大安会　大道内科,〒734－0023広島市南区東雲本町２丁目１７－５,082-281-8266,医療法人社団　大安会　大道内科　理事長　大道　和宏,大道　和宏,平13. 4. 1,内　呼　循　アレ　放,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,移転,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令7. 4. 1,,,,,,,,,,,,,,,,
64,"01,1370,2",くすのきクリニック,〒730－0825広島市中区光南１丁目１５－１０,082-245-3248,大久保　信二,大久保　信二,平18. 7. 1,整外　リハ　外,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,交代,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令6. 7. 1,,,,,,,,,,,,,,,,
65,"01,1371,0",医療法人　岡本内科消化器科クリニック,〒730－0825広島市中区光南１丁目１５－５,082-245-3649,医療法人岡本内科消化器科クリニック　理事長　岡本　英一,岡本　英一,平2. 9. 1,内　消　循　呼,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令5. 9. 1,,,,,,,,,,,,,,,,
66,"01,1377,7",広島原爆障害対策協議会　健康管理・増進センター,〒730－0052広島市中区千田町３丁目８－６,082-243-2451,公益財団法人広島原爆障害対策協議会　会長　松村　誠,上野　義隆,平元. 9. 1,内　放　婦　眼　呼　消胃　循　外,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 6,,,移転,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 6),,,令4. 9. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　16,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　16),,,,,,,,,,,,,,,,,,,
67,"01,1398,3",山本整形外科病院,〒734－0053広島市南区青崎２丁目４－２０,082-282-6162,医療法人　健真会　理事長　山本　健之,伊東　祥介,平11. 6. 1,一般　　     36,病院,,,,,,,,,,,,,,
,,,,常　勤:　　　 2,,,組織変更,整外　リハ　内　麻,現存,,,,,,,,,,,,,,
,,,,(医　　　　 2),,,令5. 6. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 9,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 9),,,,,,,,,,,,,,,,,,,
68,"01,1402,3",医療法人社団　田丸整形外科,〒730－0814広島市中区羽衣町２－１５,082-243-4785,医療法人社団　田丸整形外科　理事長　田丸　卓弥,田丸　卓弥,平12. 6. 1,整外　リウ　リハ,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令6. 6. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 1,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,,,,,,,,,,,,,,,,,
69,"01,1405,6",広島市医師会附属診療所,〒730－8611広島市中区千田町３丁目８－６,082-247-7191,一般社団法人広島市医師会　会長　山本　匡,石田　啓,平元. 8. 1,内,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,移転,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 8. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 3,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 3),,,,,,,,,,,,,,,,,,,
70,"01,1424,7",医療法人社団　古川医院,〒734－0023広島市南区東雲本町１丁目１－２,082-281-7889,医療法人社団古川医院　理事長　古川　義紀,大谷　博正,昭62. 11. 1,一般　　      7,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 3,,,組織変更,療養　　     12,現存,,,,,,,,,,,,,,
,,,,(医　　　　 3),,,令5. 11. 1,内　呼吸器内科　循環器内科　消化器内科（内視鏡）　糖尿病・代謝内科　脂質代謝内科　老年内科,,,,,,,,,,,,,,,
,,,,非常勤:　　　 1,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,,,,,,,,,,,,,,,,,
71,"01,1425,4",医療法人社団　あやめ会　福原整形外科医院,〒734－0014広島市南区宇品西４丁目４－８,082-251-6218,医療法人社団　あやめ会　理事長　福原　宏平,福原　宏平,昭62. 11. 1,一般　　     10,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,整外　リハ,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令5. 11. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 1,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,,,,,,,,,,,,,,,,,
72,"01,1428,8",戸田眼科的場医院,〒732－0824広島市南区的場町２丁目３－２５,082-262-0148,戸田　慎三郎,戸田　慎三郎,平2. 10. 1,眼,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,移転,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令5. 10. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 1,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,,,,,,,,,,,,,,,,,
73,"01,1434,6",十河クリニック,〒732－0824広島市南区的場町１丁目７－２０,082-261-0280,医療法人社団そごう会　理事長　十河　正信,十河　正信,平元. 7. 1,精　心内　内,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 2,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 2),,,令4. 7. 1,,,,,,,,,,,,,,,,
74,"01,1456,9",野島内科医院,〒734－0023広島市南区東雲本町一丁目１２－３,082-282-5517,医療法人　野島内科医院　理事長　野島　達也,野島　秀樹,平2. 9. 1,内　糖尿病内科　呼　循環器内科　消　脂質代謝内科　内分泌内科　老年内科　腎臓内科,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 3,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 3),,,令5. 9. 1,,,,,,,,,,,,,,,,
75,"01,1457,7",松本内科循環器科医院,〒730－0825広島市中区光南１丁目１６－２３,082-243-7585,医療法人社団　幸明会　理事長　松本　敏幸,松本　敏幸,平元. 5. 1,内　循,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 2,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 2),,,令4. 5. 1,,,,,,,,,,,,,,,,
76,"01,1459,3",医療法人　坪井皮膚科泌尿科性病科医院,〒730－0013広島市中区八丁堀１１－１８,082-221-1244,医療法人　坪井皮膚科泌尿科性病科医院　理事長　坪井　賢朗,坪井　賢朗,平6. 7. 1,皮　ひ　性,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,移転,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令6. 7. 1,,,,,,,,,,,,,,,,
77,"01,1464,3",西田眼科医院,〒734－0025広島市南区東本浦町１６－１０,082-282-8501,西田　時子,西田　時子,昭45. 12. 1,眼,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令3. 12. 1,,,,,,,,,,,,,,,,
78,"01,1465,0",高畑医院,〒734－0015広島市南区宇品御幸５丁目１６－１６,082-251-5355,医療法人社団　高畑医院　理事長　髙畑　修治,髙畑　修治,平18. 9. 1,精　心内　循環器内科,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,移転,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令6. 9. 1,,,,,,,,,,,,,,,,
79,"01,1483,3",医療法人社団　上田耳鼻咽喉科,〒732－0033広島市東区温品６丁目３－１５,082-280-3387,医療法人社団　上田耳鼻咽喉科　理事長　上田　直之,上田　直之,平7. 1. 1,耳い,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 1. 1,,,,,,,,,,,,,,,,
80,"01,1487,4",医療法人社団　しまもと医院,〒734－0003広島市南区宇品東７丁目２－２６,082-254-6300,医療法人社団　しまもと医院　理事長　島本　大,島本　大,平元. 11. 1,内視鏡・消化器内科　内　リハ,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 2,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 2),,,令4. 11. 1,,,,,,,,,,,,,,,,
81,"01,1494,0",医療法人　せのがわ　瀬野川病院,〒739－0323広島市安芸区中野東４丁目１１－１３,082-892-1055,医療法人　せのがわ　理事長　下原　千夏,津久江　亮大郎,昭63. 4. 1,精神　　    200,病院,,,,,,,,,,,,,,
,"(01,3511,5)",,,常　勤:　　　19,,,組織変更,精神　　    112,現存,,,,,,,,,,,,,,
,,,,(医　　　　18),,,令6. 4. 1,精　心内　内　放　歯,,,,,,,,,,,,,,,
,,,,(歯　　　　 1),,,,,,,,,,,,,,,,,,,
,,,,非常勤:　　　43,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　40),,,,,,,,,,,,,,,,,,,
,,,,(歯　　　　 3),,,,,,,,,,,,,,,,,,,
82,"01,1522,8",広島市こども療育センター附属診療所,〒732－0052広島市東区光町２丁目１５－５５,082-263-0683,広島市長　松井　一實,夜船　展子,昭49. 7. 1,精　小　整外　耳い,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 4,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 4),,,令4. 7. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 8,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 8),,,,,,,,,,,,,,,,,,,
83,"01,1524,4",くろせ皮フ科,〒730－0011広島市中区基町６－２７,082-225-3325,医療法人くろせ皮フ科クリニック　理事長　黒瀬　浩一郎,黒瀬　浩一郎,平5. 4. 1,皮,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 2,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 2),,,令5. 4. 1,,,,,,,,,,,,,,,,
84,"01,1530,1",小沢医院,〒732－0033広島市東区温品６丁目３－１３,082-289-1021,医療法人社団慈聖会　理事長　小澤　敦,小澤　敦,平元. 7. 1,内　循,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 7. 1,,,,,,,,,,,,,,,,
85,"01,1531,9",芳谷眼科医院,〒732－0033広島市東区温品５丁目２－２３,082-289-3011,医療法人社団芳谷眼科医院　理事長　芳谷　伸洋,芳谷　伸洋,平2. 8. 1,眼,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令5. 8. 1,,,,,,,,,,,,,,,,
86,"01,1532,7",医療法人社団　大下医院,〒734－0036広島市南区旭１丁目１９－２５,082-255-5055,医療法人社団大下医院　理事長　大下　祐一,大下　祐一,平3. 4. 1,内　呼内　循環器内科　消化器内科　糖尿病内科,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令6. 4. 1,,,,,,,,,,,,,,,,
87,"01,1533,5",医療法人社団　佐々木内科クリニック,〒732－0828広島市南区京橋町１－２－２０１,082-263-6633,医療法人社団佐々木内科クリニック　理事長　佐々木　達,佐々木　達,平元. 6. 1,内,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 6. 1,,,,,,,,,,,,,,,,
88,"01,1537,6",たにクリニック,〒736－0082広島市安芸区船越南２丁目１－１１,082-823-2220,谷　充理,谷　充理,平18. 10. 30,内　他　外　放,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,交代,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令6. 10. 30,,,,,,,,,,,,,,,,
89,"01,1538,4",医療法人社団　泰山会　根石医院,〒736－0081広島市安芸区船越６丁目３－１９,082-823-2037,医療法人社団泰山会　理事長　根石　泰徳,根石　泰徳,平元. 8. 1,内　呼　神内　消,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 8. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 1,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,,,,,,,,,,,,,,,,,
90,"01,1546,7",医療法人社団　ひろし会　だて子どもクリニック,〒736－0083広島市安芸区矢野東５丁目７－１３,082-888-0018,医療法人社団ひろし会　理事長　伊達　是志,伊達　是志,平6. 6. 1,小,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 2,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 2),,,令6. 6. 1,,,,,,,,,,,,,,,,
91,"01,1549,1",医療法人社団　小野耳鼻咽喉科,〒736－0083広島市安芸区矢野東４－１－６,082-888-2113,医療法人社団小野耳鼻咽喉科　理事長　小野　邦彦,小野　邦彦,平元. 6. 1,耳い,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 2,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 2),,,令4. 6. 1,,,,,,,,,,,,,,,,
92,"01,1558,2",医療法人社団　千田診療所,〒730－0052広島市中区千田町３丁目９－１０,082-249-0500,医療法人社団千田診療所　理事長　廣瀬　朝生,廣瀬　朝生,平元. 6. 1,内,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 6. 1,,,,,,,,,,,,,,,,
93,"01,1559,0",医療法人社団　最上クリニック,〒730－0013広島市中区八丁堀６－２０,082-228-2732,医療法人社団最上クリニック　理事長　最上　和夫,最上　和夫,平2. 9. 1,内　胃　循,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令5. 9. 1,,,,,,,,,,,,,,,,
94,"01,1563,2",いけだ放射線科内科,〒730－0814広島市中区羽衣町１１－２,082-241-3058,池田　みどり,池田　みどり,平18. 4. 1,放　胃　内,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,交代,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令6. 4. 1,,,,,,,,,,,,,,,,
95,"01,1570,7",十河医院,〒730－0012広島市中区上八丁堀８－１０,082-221-6138,十河　泰成,十河　泰成,平15. 1. 1,内　神,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,交代,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令3. 1. 1,,,,,,,,,,,,,,,,
96,"01,1571,5",小武家放射線科胃腸科医院,〒730－0022広島市中区銀山町１１－２７,082-249-0041,医療法人小武家放射線科胃腸科医院　理事長　小武家　俊英,小武家　俊英,平2. 2. 1,胃　呼内　循　放,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 2,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 2),,,令5. 2. 1,,,,,,,,,,,,,,,,
97,"01,1573,1",山崎医院,〒730－0051広島市中区大手町２丁目６－１１,082-247-1001,山崎　壽之,山崎　壽之,昭52. 3. 1,外　内　胃　脳外　こう　整外　漢方内科,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 2,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 2),,,令4. 3. 1,,,,,,,,,,,,,,,,
98,"01,1574,9",藤田内科医院,〒730－0005広島市中区西白島町１３－１,082-227-2201,医療法人社団鯉城会　理事長　中島　祥子,藤田　高樹,平元. 6. 1,内　呼　消胃　循,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,休止,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 6. 1,,,,,,,,,,,,,,,,
99,"01,1575,6",医療法人ワカサ会　ワカサ・リハビリ病院,〒732－0043広島市東区東山町１５－１,082-264-1001,医療法人　ワカサ会　理事長　若佐　直定,若佐　直定,平15. 8. 1,療養　　    155,病院,,,,,,,,,,,,,,
,,,,常　勤:　　　 4,,,組織変更,リハ　内　神内　循,現存,,,,,,,,,,,,,,
,,,,(医　　　　 4),,,令3. 8. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 2,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 2),,,,,,,,,,,,,,,,,,,
100,"01,1578,0",溝口皮膚泌尿器科,〒734－0036広島市南区旭１丁目９－２３,082-255-6333,溝口　勝,溝口　勝,昭52. 8. 1,皮　ひ,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 8. 1,,,,,,,,,,,,,,,,
101,"01,1580,6",まつだ整形外科,〒732－0816広島市南区比治山本町１－２０,082-263-2111,松田　道雄,松田　道雄,昭60. 4. 1,整外　リウ　リハ　胃,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,交代,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令6. 4. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 1,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,,,,,,,,,,,,,,,,,
102,"01,1591,3",加藤内科胃腸科医院,〒739－0323広島市安芸区中野東３丁目３－１４,082-893-1221,加藤　晶子,加藤　晶子,平9. 7. 7,一般　　     12,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,交代,内　呼　消　循,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令6. 7. 7,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 1,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,,,,,,,,,,,,,,,,,
103,"01,1601,0",渡部内科医院,〒732－0068広島市東区牛田新町１丁目６－３６,082-223-0230,医療法人渡部内科医院　理事長　土岡　由紀子,土岡　由紀子,平元. 11. 1,内　呼　消胃　循　小,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 11. 1,,,,,,,,,,,,,,,,
104,"01,1610,1",友和クリニック,〒732－0827広島市南区稲荷町５－４山田ビル２Ｆ,082-263-0850,宇土　博,宇土　博,昭54. 12. 1,整外　精　神内　内,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令3. 12. 1,,,,,,,,,,,,,,,,
,,,,非常勤:　　　 1,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,,,,,,,,,,,,,,,,,
105,"01,1612,7",国政内科医院,〒734－0004広島市南区宇品神田４丁目９－２２,082-255-1800,医療法人国政内科医院　理事長　国政　徹明,国政　徹明,平4. 1. 1,内,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 1. 1,,,,,,,,,,,,,,,,
106,"01,1615,0",戸坂外科医院,〒732－0009広島市東区戸坂千足２丁目５－１６,082-220-0050,医療法人社団アイオワ　理事長　村上　邦康,村上　邦康,平2. 1. 1,一般　　      1,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,療養　　     18,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令5. 1. 1,外　整外　胃　皮,,,,,,,,,,,,,,,
107,"01,1620,0",山﨑病院,〒732－0032広島市東区上温品１丁目２４－９,082-280-1234,医療法人たかまさ会　理事長　山﨑　正志,今村　道雄,平2. 9. 1,一般　　     54,病院,,,,,,,,,,,,,,
,"(01,3491,0)",,,常　勤:　　　12,,,組織変更,療養　　     94,現存,,,,,,,,,,,,,,
,,,,(医　　　　11),,,令5. 9. 1,内　循環器内科　呼内　消化器内科　脳内　リハ　放　歯,,,,,,,,,,,,,,,
,,,,(歯　　　　 1),,,,,,,,,,,,,,,,,,,
,,,,非常勤:　　　14,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　13),,,,,,,,,,,,,,,,,,,
,,,,(歯　　　　 1),,,,,,,,,,,,,,,,,,,
108,"01,1622,6",三浦内科医院,〒730－0052広島市中区千田町２丁目９－２１,082-241-6777,医療法人社団三浦内科医院　理事長　三浦　功博,三浦　功博,平4. 8. 1,内　小,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,組織変更,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 8. 1,,,,,,,,,,,,,,,,
109,"01,1623,4",太田川病院,〒732－0009広島市東区戸坂千足１丁目２１－２５,082-220-0221,医療法人社団　輔仁会　理事長　満田　一博,田中　恒夫,昭59. 5. 1,一般　　    126,病院,,,,,,,,,,,,,,
,,,,常　勤:　　　14,,,組織変更,療養　　     88,現存,,,,,,,,,,,,,,
,,,,(医　　　　14),,,令5. 5. 1,外　脳外　整外　腎臓外科（人工透析）　大腸・肛門外科　消化器外科　内　呼内　消化器内科（内視鏡）　糖尿病内科　循環器内科　リハ　放　リウ,,,,,,,,,,,,,,,
,,,,非常勤:　　　50,,,,,,,,,,,,,,,,,,,
,,,,(医　　　　50),,,,,,,,,,,,,,,,,,,
110,"01,1627,5",山田内科医院,〒734－0044広島市南区西霞町１９－１５,082-255-0055,山田　二士,山田　二士,昭55. 12. 1,内　胃　放,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 1,,,新規,,現存,,,,,,,,,,,,,,
,,,,(医　　　　 1),,,令4. 12. 1,,,,,,,,,,,,,,,,
111,"01,1629,1",絹谷産婦人科,〒730－0035広島市中区本通８－２３　本通ヒルズ４階,082-247-6399,医療法人　絹谷産婦人科　理事長　絹谷　正之,絹谷　正之,平19. 9. 1,産婦,診療所,,,,,,,,,,,,,,
,,,,常　勤:　　　 4,,,移転,,現存,,,,,,,,,,,,,,
